"","comm.rank..","file","Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint","p20","p80"
"451",1,"16_Warehouse.xml.csv","Coil:Cooling:DX:SingleSpeed","FURNACE_PACU_CAV_1:1_Unitary_Package_CoolCoil","Rated COP",3.500159864,2.45,4.55,"uniform","float",6,"",2.87,4.13
"452",1,"16_Warehouse.xml.csv","Coil:Cooling:DX:SingleSpeed","FURNACE_PACU_CAV_2:2_Unitary_Package_CoolCoil","Rated COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"453",1,"16_Warehouse.xml.csv","Schedule:Compact","CLGSETP_FineStorage_SCH","Field 4",26.7,18.69,34.71,"uniform","float",8,"HA1 - CA1 < -1",21.894,31.506
"454",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_BulkStorage_SCH","Field 4",7.2,5.04,9.36,"uniform","float",9,"",5.904,8.496
"455",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_FineStorage_SCH","Field 4",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"456",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"457",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"458",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 8",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"459",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 11",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"460",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"461",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 16",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"462",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 18",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"463",1,"16_Warehouse.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 21",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"464",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","PSZ-AC_7:7_Unitary_Package_fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",1,"",0.439725,0.632775
"465",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","PSZ-AC_8:8_Unitary_Package_fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",2,"",0.439725,0.632775
"466",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","PSZ-AC_9:9_Unitary_Package_fan","Fan Efficiency",0.53625,0.375375,0.697125,"uniform","float",3,"",0.439725,0.632775
"467",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_10:10_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",4,"",3.00694,4.32706
"468",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_1:1_Unitary_Package_CoolCoil","Rated COP",3.500159864,2.45,4.55,"uniform","float",5,"",2.87,4.13
"469",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_2:2_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",6,"",3.00694,4.32706
"470",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_3:3_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",6,"",3.00694,4.32706
"471",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_4:4_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",6,"",3.00694,4.32706
"472",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_5:5_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",6,"",3.00694,4.32706
"473",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_6:6_Unitary_Package_CoolCoil","Rated COP",3.500159864,2.45,4.55,"uniform","float",5,"",2.87,4.13
"474",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_7:7_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",6,"",3.00694,4.32706
"475",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_8:8_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",6,"",3.00694,4.32706
"476",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_9:9_Unitary_Package_CoolCoil","Rated COP",3.666684429,2.5669,4.7671,"uniform","float",6,"",3.00694,4.32706
"477",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 4",0,0,0.3,"exponential","float",7,"",0.06,0.24
"478",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 8",0,0,0.3,"exponential","float",8,"",0.06,0.24
"479",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 11",0,0,0.3,"exponential","float",9,"",0.06,0.24
"480",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 15",0,0,0.3,"exponential","float",10,"",0.06,0.24
"481",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 18",0,0,0.3,"exponential","float",11,"",0.06,0.24
"482",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 22",0,0,0.3,"exponential","float",12,"",0.06,0.24
"483",1,"1_FullServiceRestaurant.xml.csv","ElectricEquipment","Produce_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",1,"",4.4116,6.3484
"484",1,"1_FullServiceRestaurant.xml.csv","ElectricEquipment","Sales_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"485",1,"1_FullServiceRestaurant.xml.csv","Exterior:Lights","Exterior Facade Lighting","Design Level",13577,9503.9,17650.1,"uniform","float",3,"",11133.14,16020.86
"486",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","Bakery_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"487",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","Deli_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"488",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","DryStorage_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"489",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","Office_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"490",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","Produce_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"491",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","Sales_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"492",1,"1_FullServiceRestaurant.xml.csv","Coil:Heating:Gas","PSZ-AC:2_HeatC","Gas Burner Efficiency",0.78,0.546,0.999,"uniform","float",6,"",0.6366,0.9084
"493",1,"1_FullServiceRestaurant.xml.csv","Coil:Heating:Gas","PSZ-AC:3_HeatC","Gas Burner Efficiency",0.78,0.546,0.999,"uniform","float",6,"",0.6366,0.9084
"494",1,"1_FullServiceRestaurant.xml.csv","Coil:Heating:Gas","PSZ-AC:4_HeatC","Gas Burner Efficiency",0.78,0.546,0.999,"uniform","float",6,"",0.6366,0.9084
"495",1,"1_FullServiceRestaurant.xml.csv","Coil:Heating:Gas","PSZ-AC:5_HeatC","Gas Burner Efficiency",0.78,0.546,0.999,"uniform","float",6,"",0.6366,0.9084
"496",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACKA","Design Condenser Fan Power",4500,3150,5850,"uniform","float",7,"",3690,5310
"497",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACKB","Design Compressor Rack COP",1.3,0.91,1.69,"uniform","float",8,"",1.066,1.534
"498",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACKB","Design Condenser Fan Power",4500,3150,5850,"uniform","float",9,"",3690,5310
"499",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACKC","Design Condenser Fan Power",4500,3150,5850,"uniform","float",10,"",3690,5310
"500",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACKD","Design Compressor Rack COP",1.3,0.91,1.69,"uniform","float",11,"",1.066,1.534
"501",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACKD","Design Condenser Fan Power",4500,3150,5850,"uniform","float",12,"",3690,5310
"502",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","FURNACE_PACU_CAV_1:1_Unitary_Package_fan","Fan Efficiency",0.546,0.3822,0.7098,"uniform","float",1,"",0.44772,0.64428
"503",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","FURNACE_PACU_CAV_1:1_Unitary_Package_fan","Pressure Rise",622,435.4,808.6,"uniform","float",2,"",510.04,733.96
"504",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","FURNACE_PACU_CAV_1:1_Unitary_Package_fan","Motor Efficiency",0.84,0.588,0.999,"uniform","float",3,"",0.6702,0.9168
"505",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","FURNACE_PACU_CAV_2:2_Unitary_Package_fan","Fan Efficiency",0.5915,0.41405,0.76895,"uniform","float",4,"",0.48503,0.69797
"506",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","FURNACE_PACU_CAV_2:2_Unitary_Package_fan","Pressure Rise",1109.648,776.7536,1442.542,"uniform","float",5,"",909.91128,1309.38432
"507",1,"1_FullServiceRestaurant.xml.csv","Fan:OnOff","FURNACE_PACU_CAV_2:2_Unitary_Package_fan","Motor Efficiency",0.91,0.637,0.999,"uniform","float",4,"",0.7094,0.9266
"508",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","FURNACE_PACU_CAV_1:1_Unitary_Package_CoolCoil","Rated COP",3.500159864,2.45,4.55,"uniform","float",6,"",2.87,4.13
"509",1,"1_FullServiceRestaurant.xml.csv","Coil:Cooling:DX:SingleSpeed","FURNACE_PACU_CAV_2:2_Unitary_Package_CoolCoil","Rated COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"510",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_FineStorage_SCH","Field 4",26.7,18.69,34.71,"uniform","float",8,"HA1 - CA1 < -1",21.894,31.506
"511",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_BulkStorage_SCH","Field 4",7.2,5.04,9.36,"uniform","float",9,"",5.904,8.496
"512",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_FineStorage_SCH","Field 4",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"513",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"514",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"515",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 8",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"516",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 11",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"517",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"518",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 16",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"519",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 18",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"520",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 21",15.5,10.85,20.15,"uniform","float",11,"",12.71,18.29
"521",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","Dining_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",1,"",0.0002474,0.0003566
"522",1,"1_FullServiceRestaurant.xml.csv","ZoneInfiltration:DesignFlowRate","Kitchen_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",1,"",0.0002474,0.0003566
"523",1,"1_FullServiceRestaurant.xml.csv","Coil:Heating:Gas","PSZ-AC_1:1_HeatC","Gas Burner Efficiency",0.78,0.546,1,"uniform","float",2,"",0.6368,0.9092
"524",1,"1_FullServiceRestaurant.xml.csv","Coil:Heating:Gas","PSZ-AC_2:2_HeatC","Gas Burner Efficiency",0.8,0.56,1,"uniform","float",3,"",0.648,0.912
"525",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_KITCHEN_SCH","Field 4",30,21,39,"uniform","float",4,"HA2 - CA1 < -1",24.6,35.4
"526",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_KITCHEN_SCH","Field 7",26,18.2,33.8,"uniform","float",5,"HA3 - CA2 < -1",21.32,30.68
"527",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_KITCHEN_SCH","Field 9",30,21,39,"uniform","float",4,"HA4 - CA3 < -1",24.6,35.4
"528",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_KITCHEN_SCH","Field 11",26,18.2,33.8,"uniform","float",5,"HA5 - CA4 < -1",21.32,30.68
"529",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_KITCHEN_SCH","Field 4",15.6,10.92,20.28,"uniform","float",6,"",12.792,18.408
"530",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_KITCHEN_SCH","Field 7",19,13.3,24.7,"uniform","float",7,"",15.58,22.42
"531",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_KITCHEN_SCH","Field 10",19,13.3,24.7,"uniform","float",7,"",15.58,22.42
"532",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_KITCHEN_SCH","Field 12",15.6,10.92,20.28,"uniform","float",6,"",12.792,18.408
"533",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_KITCHEN_SCH","Field 14",19,13.3,24.7,"uniform","float",7,"",15.58,22.42
"534",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",30,21,39,"uniform","float",4,"HB2 - CB1 < -1",24.6,35.4
"535",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 7",24,16.8,31.2,"uniform","float",8,"HB3 - CB2 < -1",19.68,28.32
"536",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 9",30,21,39,"uniform","float",4,"HB4 - CB3 < -1",24.6,35.4
"537",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 11",24,16.8,31.2,"uniform","float",8,"HB5 - CB4 < -1",19.68,28.32
"538",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",6,"",12.792,18.408
"539",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 7",21,14.7,27.3,"uniform","float",9,"",17.22,24.78
"540",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 10",21,14.7,27.3,"uniform","float",9,"",17.22,24.78
"541",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 12",15.6,10.92,20.28,"uniform","float",6,"",12.792,18.408
"542",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",21,14.7,27.3,"uniform","float",9,"",17.22,24.78
"543",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 6",0,0,0.3,"exponential","float",10,"",0.06,0.24
"544",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 8",1,0.7,1.3,"uniform","float",10,"",0.82,1.18
"545",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK1","Design Compressor Rack COP",1.5,1.05,1.95,"uniform","float",11,"",1.23,1.77
"546",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK1","Design Condenser Fan Power",330,231,429,"uniform","float",12,"",270.6,389.4
"547",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK2","Design Compressor Rack COP",3,2.1,3.9,"uniform","float",11,"",2.46,3.54
"548",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK2","Design Condenser Fan Power",330,231,429,"uniform","float",12,"",270.6,389.4
"549",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 6",22.2,15.54,28.86,"uniform","float",1,"HA2 - CA2 < - 1",18.204,26.196
"550",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 13",22.2,15.54,28.86,"uniform","float",2,"HA5 - CA5 < -1",18.204,26.196
"551",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 20",22.2,15.54,28.86,"uniform","float",2,"HA8 - CA8 < -1",18.204,26.196
"552",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 27",22.2,15.54,28.86,"uniform","float",2,"HA11 - CA11 < -1",18.204,26.196
"553",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 4",18.3,12.81,23.79,"uniform","float",3,"",15.006,21.594
"554",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 6",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"555",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 8",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"556",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 11",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"557",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 13",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"558",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 15",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"559",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 18",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"560",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 20",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"561",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 22",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"562",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 25",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"563",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 27",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"564",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 29",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"565",2,"2_Hospital.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 32",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"566",2,"2_Hospital.xml.csv","Schedule:Compact","CRITICAL_CLGSETP_SCH","Field 4",22.2,15.54,28.86,"uniform","float",6,"HC1 - CC1 < -1",18.204,26.196
"567",2,"2_Hospital.xml.csv","Schedule:Compact","CRITICAL_HTGSETP_SCH","Field 4",21.1,14.77,27.43,"uniform","float",7,"",17.302,24.898
"568",2,"2_Hospital.xml.csv","Schedule:Compact","OR_CLGSETP_SCH","Field 4",22.2,15.54,28.86,"uniform","float",8,"HD1 - CD1 < -1",18.204,26.196
"569",2,"2_Hospital.xml.csv","Schedule:Compact","OR_CLGSETP_SCH","Field 6",18.3,12.81,23.79,"uniform","float",9,"HD1 - CD2 < -1",15.006,21.594
"570",2,"2_Hospital.xml.csv","Schedule:Compact","OR_CLGSETP_SCH","Field 8",22.2,15.54,28.86,"uniform","float",8,"HD1 - CD3 < -1",18.204,26.196
"571",2,"2_Hospital.xml.csv","Schedule:Compact","OR_HTGSETP_SCH","Field 4",18.3,12.81,23.79,"uniform","float",3,"",15.006,21.594
"572",2,"2_Hospital.xml.csv","Chiller:Electric:ReformulatedEIR","CoolSys1 Chiller","Reference COP",6.1,4.27,7.93,"uniform","float",10,"",5.002,7.198
"573",2,"2_Hospital.xml.csv","Chiller:Electric:ReformulatedEIR","CoolSys1 Chiller","Minimum Part Load Ratio",0.1,0.07,0.13,"uniform","float",11,"",0.082,0.118
"574",2,"2_Hospital.xml.csv","Pump:VariableSpeed","CoolSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",12,"",147068.64,211635.36
"575",2,"2_Hospital.xml.csv","Pump:VariableSpeed","HeatSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",12,"",147068.64,211635.36
"576",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 6",22.2,15.54,28.86,"uniform","float",1,"HA2 - CA2 < - 1",18.204,26.196
"577",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 13",22.2,15.54,28.86,"uniform","float",2,"HA5 - CA5 < -1",18.204,26.196
"578",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 20",22.2,15.54,28.86,"uniform","float",2,"HA8 - CA8 < -1",18.204,26.196
"579",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 27",22.2,15.54,28.86,"uniform","float",2,"HA11 - CA11 < -1",18.204,26.196
"580",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 4",18.3,12.81,23.79,"uniform","float",3,"",15.006,21.594
"581",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 6",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"582",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 8",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"583",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 11",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"584",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 13",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"585",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 15",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"586",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 18",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"587",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 20",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"588",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 22",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"589",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 25",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"590",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 27",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"591",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 29",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"592",2,"3_LargeHotel.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 32",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"593",2,"3_LargeHotel.xml.csv","Schedule:Compact","CRITICAL_CLGSETP_SCH","Field 4",22.2,15.54,28.86,"uniform","float",6,"HC1 - CC1 < -1",18.204,26.196
